REGN,C1_3,C2_3,C3_3,C4_3
1,Í1.0,13.68,,
1,Í1.1,10.19,,
1,Í1.2,10.20,,
1,Í2,107.96,,
1,Í3,219.21,,
1,Í4,70.88,,
1,Í7,229.23,,
1,Í9.1,0.00,,
1,Í10.1,0.16,,
1,Í12,0.29,,
1,Í18,104.94,,
2,Í1.0,28.64,,
2,Í1.1,24.44,,
2,Í1.2,24.44,,
2,Í2,46.02,,
2,Í3,82.48,,
2,Í4,6.21,,
2,Í7,99.50,,
2,Í9.1,0.90,,
2,Í10.1,0.91,,
2,Í12,0.00,,
5,Í1.0,10.70,,
5,Í1.1,7.69,,
5,Í1.2,7.69,,
5,Í2,47.68,,
5,Í3,99.95,,
5,Í4,96.59,,
5,Í7,426.25,,
5,Í9.1,1.14,,
5,Í10.1,1.78,,
5,Í12,0.00,,
21,Í1.0,29.39,,
21,Í1.1,24.11,,
21,Í1.2,24.11,,
21,Í2,122.85,,
21,Í3,124.88,,
21,Í4,41.39,,
21,Í7,84.03,,
21,Í9.1,5.70,,
21,Í10.1,1.75,,
21,Í12,0.00,,
52,Í1.0,15.38,,
52,Í1.1,10.59,,
52,Í1.2,10.59,,
52,Í2,91.23,,
52,Í3,98.38,,
52,Í4,55.27,,
52,Í7,279.32,,
52,Í9.1,0.14,,
52,Í10.1,0.85,,
52,Í12,0.00,,
53,Í1.0,14.65,,
53,Í1.1,9.46,,
53,Í1.2,9.46,,
53,Í2,84.95,,
53,Í3,77.71,,
53,Í4,46.09,,
53,Í7,298.83,,
53,Í9.1,0.02,,
53,Í10.1,0.42,,
53,Í12,0.00,,
55,Í1.0,10.63,,
55,Í1.1,6.53,,
55,Í1.2,6.53,,
55,Í2,100.80,,
55,Í3,101.14,,
55,Í4,58.68,,
55,Í7,413.04,,
55,Í9.1,0.88,,
55,Í10.1,0.37,,
55,Í12,0.00,,
65,Í1.0,13.57,,
65,Í1.1,6.42,,
65,Í1.2,6.42,,
65,Í2,29.59,,
65,Í3,96.38,,
65,Í4,62.51,,
65,Í7,276.70,,
65,Í9.1,0.00,,
65,Í10.1,1.24,,
65,Í12,0.00,,
67,Í1.0,21.42,,
67,Í1.1,17.23,,
67,Í1.2,17.23,,
67,Í2,81.28,,
67,Í3,86.77,,
67,Í4,89.15,,
