REGN,C1_5
1,2/2/2013
1,2/3/2013
1,2/9/2013
1,2/10/2013
1,2/16/2013
1,2/17/2013
1,2/23/2013
1,2/24/2013
18,2/3/2013
18,2/10/2013
18,2/17/2013
18,2/24/2013
21,2/3/2013
21,2/10/2013
21,2/17/2013
21,2/23/2013
21,2/24/2013
23,2/2/2013
23,2/3/2013
23,2/9/2013
23,2/10/2013
23,2/16/2013
23,2/17/2013
23,2/23/2013
23,2/24/2013
65,2/23/2013
67,2/2/2013
67,2/3/2013
67,2/9/2013
67,2/10/2013
67,2/16/2013
67,2/17/2013
67,2/23/2013
67,2/24/2013
77,2/2/2013
77,2/3/2013
77,2/9/2013
77,2/10/2013
77,2/16/2013
77,2/17/2013
77,2/23/2013
77,2/24/2013
85,2/2/2013
85,2/3/2013
85,2/9/2013
85,2/10/2013
85,2/16/2013
85,2/17/2013
85,2/23/2013
85,2/24/2013
96,2/3/2013
96,2/10/2013
96,2/17/2013
96,2/24/2013
103,2/2/2013
103,2/3/2013
103,2/9/2013
103,2/10/2013
103,2/16/2013
103,2/17/2013
103,2/23/2013
103,2/24/2013
106,2/3/2013
106,2/10/2013
106,2/17/2013
106,2/23/2013
106,2/24/2013
142,2/2/2013
142,2/3/2013
142,2/9/2013
142,2/10/2013
142,2/16/2013
142,2/17/2013
142,2/23/2013
142,2/24/2013
149,2/2/2013
149,2/3/2013
149,2/9/2013
149,2/10/2013
149,2/16/2013
149,2/17/2013
149,2/23/2013
149,2/24/2013
155,2/2/2013
155,2/3/2013
155,2/9/2013
155,2/10/2013
155,2/16/2013
155,2/17/2013
155,2/23/2013
155,2/24/2013
170,2/2/2013
170,2/3/2013
170,2/9/2013
170,2/10/2013
170,2/16/2013
170,2/17/2013
170,2/23/2013
170,2/24/2013
184,2/2/2013
184,2/3/2013
184,2/9/2013
184,2/10/2013
184,2/16/2013
184,2/17/2013
184,2/23/2013
184,2/24/2013
197,2/2/2013
197,2/3/2013
197,2/9/2013
197,2/10/2013
197,2/16/2013
197,2/17/2013
197,2/23/2013
197,2/24/2013
208,2/2/2013
208,2/3/2013
208,2/9/2013
208,2/10/2013
208,2/16/2013
208,2/17/2013
208,2/23/2013
208,2/24/2013
232,2/2/2013
232,2/3/2013
232,2/9/2013
232,2/10/2013
232,2/16/2013
232,2/17/2013
232,2/23/2013
232,2/24/2013
236,2/2/2013
236,2/3/2013
236,2/9/2013
236,2/10/2013
236,2/16/2013
236,2/17/2013
236,2/23/2013
236,2/24/2013
249,2/3/2013
249,2/10/2013
249,2/17/2013
249,2/24/2013
256,2/2/2013
