REGN,C1_3,C2_3,C3_3,C4_3
1,Í1.0,12.90,,
1,Í1.1,9.94,,
1,Í1.2,9.94,,
1,Í2,154.25,,
1,Í3,178.21,,
1,Í4,64.38,,
1,Í7,207.41,,
1,Í9.1,0.00,,
1,Í10.1,0.15,,
1,Í12,0.30,,
1,Í18,107.23,,
2,Í1.0,28.73,,
2,Í1.1,24.52,,
2,Í1.2,24.52,,
2,Í2,41.99,,
2,Í3,94.83,,
2,Í4,10.15,,
2,Í7,94.57,,
2,Í9.1,2.28,,
2,Í10.1,2.33,,
2,Í12,0.00,,
5,Í1.0,12.49,,
5,Í1.1,8.55,,
5,Í1.2,8.55,,
5,Í2,83.75,,
5,Í3,114.79,,
5,Í4,77.26,,
5,Í7,362.61,,
5,Í9.1,1.28,,
5,Í10.1,1.42,,
5,Í12,0.00,,
21,Í1.0,27.85,,
21,Í1.1,22.67,,
21,Í1.2,22.67,,
21,Í2,87.55,,
21,Í3,98.93,,
21,Í4,45.18,,
21,Í7,139.87,,
21,Í9.1,6.59,,
21,Í10.1,1.90,,
21,Í12,0.00,,
23,Í1.0,11.97,,
23,Í1.1,8.52,,
23,Í1.2,8.52,,
23,Í2,271.30,,
23,Í3,344.63,,
23,Í4,18.22,,
23,Í7,495.19,,
23,Í9.1,17.15,,
23,Í10.1,1.09,,
23,Í12,14.76,,
52,Í1.0,15.62,,
52,Í1.1,11.16,,
52,Í1.2,11.16,,
52,Í2,98.99,,
52,Í3,101.98,,
52,Í4,19.89,,
52,Í7,236.61,,
52,Í9.1,0.10,,
52,Í10.1,0.80,,
52,Í12,0.00,,
53,Í1.0,14.30,,
53,Í1.1,9.21,,
53,Í1.2,9.21,,
53,Í2,73.14,,
53,Í3,75.35,,
53,Í4,82.30,,
53,Í7,345.01,,
53,Í9.1,0.01,,
53,Í10.1,0.44,,
53,Í12,0.00,,
55,Í1.0,11.58,,
55,Í1.1,7.14,,
55,Í1.2,7.80,,
55,Í2,66.20,,
55,Í3,85.31,,
55,Í4,52.34,,
55,Í7,434.25,,
55,Í9.1,0.88,,
55,Í10.1,0.36,,
55,Í12,0.00,,
65,Í1.0,13.05,,
65,Í1.1,7.59,,
65,Í1.2,7.59,,
65,Í2,28.75,,
65,Í3,71.36,,
65,Í4,69.47,,
65,Í7,275.27,,
65,Í9.1,0.00,,
65,Í10.1,1.55,,
65,Í12,0.00,,
67,Í1.0,21.13,,
67,Í1.1,17.80,,
67,Í1.2,17.80,,
67,Í2,69.26,,
67,Í3,87.71,,
67,Í4,98.83,,
67,Í7,171.98,,
67,Í9.1,0.14,,
67,Í10.1,0.45,,
67,Í12,0.00,,
77,Í1.0,13.27,,
77,Í1.1,8.48,,
77,Í1.2,8.48,,
77,Í2,68.67,,
77,Í3,87.55,,
77,Í4,41.93,,
77,Í7,393.08,,
77,Í9.1,0.00,,
77,Í10.1,0.37,,
77,Í12,0.00,,
85,Í1.0,26.34,,
85,Í1.1,17.02,,
85,Í1.2,17.02,,
85,Í2,234.39,,
85,Í3,230.00,,
85,Í4,86.67,,
85,Í7,160.18,,
85,Í9.1,0.00,,
85,Í10.1,1.94,,
85,Í12,0.00,,
96,Í1.0,23.51,,
96,Í1.1,20.89,,
96,Í1.2,20.89,,
96,Í2,79.03,,
96,Í3,113.03,,
96,Í4,53.45,,
96,Í7,211.85,,
96,Í9.1,0.00,,
96,Í10.1,1.17,,
96,Í12,0.00,,
101,Í1.0,15.58,,
101,Í1.1,14.03,,
101,Í1.2,14.03,,
101,Í2,89.26,,
101,Í3,84.35,,
101,Í4,39.82,,
101,Í7,309.23,,
101,Í9.1,0.75,,
101,Í10.1,0.45,,
101,Í12,0.00,,
103,Í1.0,25.12,,
103,Í1.1,23.95,,
103,Í1.2,23.95,,
103,Í2,212.59,,
103,Í3,280.84,,
103,Í4,42.47,,
103,Í7,120.77,,
103,Í9.1,0.00,,
103,Í10.1,2.00,,
103,Í12,0.00,,
106,Í1.0,29.51,,
106,Í1.1,26.63,,
106,Í1.2,26.63,,
106,Í2,64.62,,
106,Í3,105.80,,
106,Í4,49.41,,
106,Í7,146.48,,
106,Í9.1,0.58,,
106,Í10.1,1.17,,
121,Í1.0,36.03,,
121,Í1.1,23.75,,
121,Í1.2,23.75,,
121,Í2,141.17,,
121,Í3,156.99,,
121,Í4,9.10,,
121,Í7,80.12,,
121,Í9.1,0.00,,
121,Í10.1,0.09,,
121,Í12,0.00,,
138,Í1.0,10.12,,
138,Í1.1,8.27,,
138,Í1.2,8.27,,
138,Í2,74.21,,
138,Í3,147.41,,
138,Í4,61.64,,
138,Í7,473.78,,
138,Í9.1,0.00,,
138,Í10.1,0.14,,
142,Í1.0,61.51,,
142,Í1.1,60.18,,
142,Í1.2,60.19,,
142,Í2,125.96,,
142,Í3,149.24,,
142,Í4,56.59,,
142,Í7,71.37,,
