REGN,C1_3,C2_3,C3_3,C4_3
1,Í1,12.29,,
1,Í2,72.40,,
1,Í3,71.48,,
1,Í4,95.80,,
1,Í7,168.01,,
1,Í9.1,0.00,,
1,Ò1,1263.00,,
1,Ò2,112.00,,
1,Í10.1,0.19,,
1,Í12,7.80,,
1,Í17,66.87,,
1,Í18,111.85,,
1,Í19,0.00,,
2,Í1,33.53,,
2,Í2,25.90,,
2,Í3,61.81,,
2,Í4,91.85,,
2,Í7,169.25,,
2,Í9.1,0.10,,
2,Í10.1,0.12,,
2,Í12,0.00,,
5,Í1,11.84,,
5,Í2,61.12,,
5,Í3,88.33,,
5,Í4,68.47,,
5,Í7,331.85,,
5,Í9.1,1.04,,
5,Í10.1,1.57,,
5,Í12,0.00,,
18,Í1,11.00,,
18,Í2,66.99,,
18,Í3,59.02,,
18,Í4,65.80,,
18,Í7,230.59,,
18,Í9.1,0.00,,
18,Í10.1,1.25,,
18,Í12,0.00,,
21,Í1,20.57,,
21,Í2,65.60,,
21,Í3,91.12,,
21,Í4,61.12,,
21,Í7,221.18,,
21,Í9.1,0.00,,
21,Í10.1,2.79,,
21,Í12,0.00,,
23,Í1,12.42,,
23,Í2,41.51,,
23,Í3,111.95,,
23,Í4,59.00,,
23,Í7,546.02,,
23,Í9.1,0.00,,
23,Í10.1,0.67,,
23,Í12,5.64,,
52,Í1,11.80,,
52,Í2,62.87,,
52,Í3,69.53,,
52,Í4,95.29,,
52,Í7,363.00,,
52,Í9.1,0.05,,
52,Í10.1,1.30,,
52,Í12,0.00,,
53,Í1,11.33,,
53,Í2,66.40,,
53,Í3,64.07,,
53,Í4,86.30,,
53,Í7,555.67,,
53,Í9.1,0.04,,
53,Í10.1,0.99,,
53,Í12,0.00,,
55,Í1,12.07,,
55,Í2,46.94,,
55,Í3,52.73,,
55,Í4,74.04,,
55,Í7,375.98,,
55,Í9.1,2.01,,
55,Í10.1,0.55,,
55,Í12,0.00,,
65,Í1,11.93,,
65,Í2,35.97,,
65,Í3,76.35,,
65,Í4,73.31,,
65,Í7,268.86,,
65,Í9.1,0.00,,
65,Í10.1,1.84,,
65,Í12,0.00,,
67,Í1,22.74,,
67,Í2,28.38,,
67,Í3,51.75,,
67,Í4,104.79,,
67,Í7,232.42,,
67,Í9.1,4.37,,
67,Í10.1,0.52,,
67,Í12,0.00,,
