REGN,C1_5
1,2/4/2012
1,2/5/2012
1,2/11/2012
1,2/12/2012
1,2/18/2012
1,2/19/2012
1,2/23/2012
1,2/25/2012
1,2/26/2012
18,2/5/2012
18,2/12/2012
18,2/19/2012
18,2/23/2012
18,2/26/2012
21,2/5/2012
21,2/12/2012
21,2/19/2012
21,2/23/2012
21,2/26/2012
23,2/4/2012
23,2/5/2012
23,2/11/2012
23,2/12/2012
23,2/18/2012
23,2/19/2012
23,2/23/2012
23,2/25/2012
23,2/26/2012
65,2/23/2012
67,2/4/2012
67,2/5/2012
67,2/11/2012
67,2/12/2012
67,2/18/2012
67,2/19/2012
67,2/23/2012
67,2/25/2012
67,2/26/2012
77,2/4/2012
77,2/5/2012
77,2/11/2012
77,2/12/2012
77,2/18/2012
77,2/19/2012
77,2/23/2012
77,2/25/2012
77,2/26/2012
84,2/5/2012
84,2/12/2012
84,2/19/2012
84,2/26/2012
85,2/4/2012
85,2/5/2012
85,2/11/2012
85,2/12/2012
85,2/18/2012
85,2/19/2012
85,2/23/2012
85,2/25/2012
85,2/26/2012
96,2/4/2012
96,2/5/2012
96,2/11/2012
96,2/12/2012
96,2/18/2012
96,2/19/2012
96,2/23/2012
96,2/25/2012
96,2/26/2012
101,2/5/2012
101,2/12/2012
101,2/19/2012
101,2/23/2012
101,2/26/2012
103,2/4/2012
103,2/5/2012
103,2/11/2012
103,2/12/2012
103,2/18/2012
103,2/19/2012
103,2/23/2012
103,2/25/2012
103,2/26/2012
106,2/5/2012
106,2/12/2012
106,2/19/2012
106,2/23/2012
106,2/26/2012
142,2/4/2012
142,2/5/2012
142,2/11/2012
142,2/12/2012
142,2/18/2012
142,2/19/2012
142,2/23/2012
142,2/25/2012
142,2/26/2012
149,2/3/2012
149,2/4/2012
149,2/11/2012
149,2/12/2012
149,2/18/2012
149,2/19/2012
149,2/23/2012
149,2/25/2012
149,2/26/2012
155,2/4/2012
155,2/5/2012
155,2/11/2012
155,2/12/2012
155,2/18/2012
155,2/19/2012
155,2/23/2012
155,2/25/2012
155,2/26/2012
170,2/4/2012
170,2/5/2012
170,2/11/2012
170,2/12/2012
170,2/18/2012
170,2/19/2012
170,2/23/2012
170,2/25/2012
170,2/26/2012
184,2/4/2012
184,2/5/2012
184,2/11/2012
184,2/12/2012
184,2/18/2012
184,2/19/2012
184,2/23/2012
184,2/25/2012
184,2/26/2012
197,2/4/2012
197,2/5/2012
197,2/11/2012
197,2/12/2012
197,2/18/2012
197,2/19/2012
197,2/23/2012
197,2/25/2012
197,2/26/2012
208,2/4/2012
208,2/5/2012
208,2/11/2012
208,2/12/2012
208,2/18/2012
208,2/19/2012
208,2/23/2012
208,2/25/2012
208,2/26/2012
226,2/23/2012
232,2/4/2012
232,2/5/2012
232,2/11/2012
232,2/12/2012
232,2/18/2012
232,2/19/2012
232,2/23/2012
232,2/25/2012
232,2/26/2012
236,2/4/2012
236,2/5/2012
236,2/11/2012
236,2/12/2012
236,2/18/2012
236,2/19/2012
236,2/23/2012
236,2/25/2012
236,2/26/2012
249,2/5/2012
249,2/12/2012
249,2/19/2012
249,2/23/2012
249,2/26/2012
256,2/4/2012
256,2/5/2012
256,2/11/2012
256,2/12/2012
256,2/18/2012
256,2/19/2012
256,2/23/2012
256,2/25/2012
256,2/26/2012
272,2/4/2012
272,2/5/2012
272,2/11/2012
272,2/12/2012
272,2/18/2012
272,2/19/2012
272,2/23/2012
272,2/25/2012
272,2/26/2012
286,2/4/2012
286,2/5/2012
286,2/11/2012
286,2/12/2012
286,2/18/2012
286,2/19/2012
286,2/23/2012
286,2/25/2012
286,2/26/2012
312,2/5/2012
312,2/12/2012
312,2/19/2012
312,2/23/2012
312,2/26/2012
324,2/4/2012
324,2/5/2012
324,2/11/2012
324,2/12/2012
324,2/18/2012
324,2/19/2012
324,2/23/2012
324,2/25/2012
324,2/26/2012
330,2/4/2012
330,2/5/2012
330,2/11/2012
330,2/12/2012
330,2/18/2012
330,2/19/2012
330,2/25/2012
330,2/26/2012
347,2/4/2012
347,2/5/2012
347,2/11/2012
347,2/12/2012
347,2/18/2012
347,2/19/2012
347,2/23/2012
347,2/25/2012
347,2/26/2012
356,2/4/2012
356,2/5/2012
356,2/11/2012
356,2/12/2012
356,2/18/2012
356,2/19/2012
356,2/23/2012
356,2/25/2012
356,2/26/2012
370,2/4/2012
370,2/5/2012
370,2/11/2012
370,2/12/2012
370,2/18/2012
370,2/19/2012
370,2/23/2012
370,2/25/2012
370,2/26/2012
384,2/23/2012
385,2/4/2012
385,2/5/2012
385,2/11/2012
385,2/12/2012
385,2/18/2012
385,2/19/2012
385,2/23/2012
385,2/25/2012
385,2/26/2012
404,2/5/2012
404,2/12/2012
404,2/19/2012
404,2/23/2012
404,2/26/2012
410,2/5/2012
410,2/12/2012
410,2/19/2012
410,2/23/2012
410,2/26/2012
430,2/12/2012
435,2/4/2012
435,2/5/2012
435,2/11/2012
435,2/12/2012
435,2/18/2012
435,2/19/2012
435,2/23/2012
435,2/25/2012
435,2/26/2012
436,2/4/2012
436,2/5/2012
436,2/11/2012
436,2/12/2012
436,2/18/2012
436,2/19/2012
436,2/23/2012
436,2/25/2012
436,2/26/2012
438,2/4/2012
438,2/5/2012
438,2/11/2012
438,2/12/2012
438,2/18/2012
438,2/19/2012
438,2/23/2012
438,2/25/2012
438,2/26/2012
444,2/5/2012
444,2/12/2012
444,2/19/2012
444,2/26/2012
456,2/5/2012
456,2/12/2012
