REGN,C1_5
1,6/1/2014
1,6/7/2014
1,6/8/2014
1,6/12/2014
1,6/13/2014
1,6/14/2014
1,6/15/2014
1,6/21/2014
1,6/22/2014
1,6/28/2014
1,6/29/2014
5,6/12/2014
5,6/13/2014
21,6/1/2014
21,6/8/2014
21,6/12/2014
21,6/13/2014
21,6/15/2014
21,6/22/2014
21,6/29/2014
23,6/1/2014
23,6/7/2014
23,6/8/2014
23,6/12/2014
23,6/13/2014
23,6/14/2014
23,6/15/2014
23,6/21/2014
23,6/22/2014
23,6/28/2014
23,6/29/2014
55,6/1/2014
55,6/7/2014
55,6/8/2014
55,6/12/2014
55,6/13/2014
55,6/14/2014
55,6/15/2014
55,6/21/2014
55,6/22/2014
55,6/28/2014
55,6/29/2014
65,6/12/2014
65,6/13/2014
65,6/14/2014
65,6/15/2014
67,6/1/2014
67,6/7/2014
67,6/8/2014
67,6/12/2014
67,6/13/2014
67,6/14/2014
67,6/15/2014
67,6/21/2014
67,6/22/2014
67,6/28/2014
67,6/29/2014
77,6/1/2014
77,6/7/2014
77,6/8/2014
77,6/12/2014
77,6/13/2014
77,6/14/2014
77,6/15/2014
77,6/21/2014
77,6/22/2014
77,6/28/2014
77,6/29/2014
85,6/1/2014
85,6/7/2014
85,6/8/2014
85,6/12/2014
85,6/13/2014
85,6/14/2014
85,6/15/2014
85,6/21/2014
85,6/22/2014
85,6/28/2014
85,6/29/2014
96,6/1/2014
96,6/8/2014
96,6/12/2014
96,6/15/2014
96,6/22/2014
96,6/29/2014
103,6/1/2014
103,6/7/2014
103,6/8/2014
103,6/12/2014
103,6/13/2014
103,6/14/2014
103,6/15/2014
103,6/21/2014
103,6/22/2014
103,6/28/2014
103,6/29/2014
106,6/1/2014
106,6/8/2014
106,6/12/2014
106,6/13/2014
106,6/14/2014
106,6/15/2014
106,6/22/2014
106,6/29/2014
142,6/1/2014
142,6/7/2014
142,6/8/2014
142,6/12/2014
142,6/13/2014
142,6/14/2014
142,6/15/2014
142,6/21/2014
142,6/22/2014
142,6/28/2014
142,6/29/2014
149,6/1/2014
149,6/7/2014
149,6/8/2014
149,6/12/2014
149,6/13/2014
149,6/14/2014
149,6/15/2014
149,6/21/2014
149,6/22/2014
149,6/28/2014
149,6/29/2014
153,6/1/2014
153,6/8/2014
153,6/12/2014
153,6/13/2014
153,6/14/2014
153,6/15/2014
153,6/22/2014
