REGN,C1_3,C2_3,C3_3,C4_3
1,Í1.0,12.47,,
1,Í1.1,9.19,,
1,Í1.2,9.19,,
1,Í2,134.39,,
1,Í3,180.31,,
1,Í4,63.86,,
1,Í7,246.42,,
1,Í9.1,0.00,,
1,Í10.1,0.16,,
1,Í12,0.29,,
1,Í18,104.29,,
2,Í1.0,27.41,,
2,Í1.1,23.19,,
2,Í1.2,23.19,,
2,Í2,52.60,,
2,Í3,82.88,,
2,Í4,16.40,,
2,Í7,109.19,,
2,Í9.1,0.58,,
2,Í10.1,0.60,,
2,Í12,0.00,,
5,Í1.0,10.96,,
5,Í1.1,8.27,,
5,Í1.2,8.27,,
5,Í2,67.46,,
5,Í3,85.71,,
5,Í4,78.06,,
5,Í7,417.82,,
5,Í9.1,1.12,,
5,Í10.1,1.79,,
5,Í12,0.00,,
21,Í1.0,31.01,,
21,Í1.1,25.20,,
21,Í1.2,25.20,,
21,Í2,126.96,,
21,Í3,129.93,,
21,Í4,44.34,,
21,Í7,99.41,,
21,Í9.1,6.21,,
21,Í10.1,1.91,,
21,Í12,0.00,,
52,Í1.0,15.82,,
52,Í1.1,10.60,,
52,Í1.2,10.60,,
52,Í2,101.80,,
52,Í3,112.81,,
52,Í4,46.60,,
52,Í7,258.81,,
52,Í9.1,0.12,,
52,Í10.1,1.20,,
52,Í12,0.00,,
53,Í1.0,14.65,,
53,Í1.1,9.54,,
53,Í1.2,9.55,,
53,Í2,82.49,,
53,Í3,84.74,,
53,Í4,65.16,,
53,Í7,306.68,,
53,Í9.1,0.04,,
53,Í10.1,0.40,,
53,Í12,0.00,,
55,Í1.0,10.67,,
55,Í1.1,6.47,,
55,Í1.2,6.47,,
55,Í2,98.72,,
55,Í3,90.83,,
55,Í4,61.25,,
55,Í7,430.42,,
55,Í9.1,0.90,,
55,Í10.1,0.35,,
55,Í12,0.00,,
65,Í1.0,14.75,,
65,Í1.1,7.25,,
65,Í1.2,7.25,,
65,Í2,30.65,,
65,Í3,96.16,,
65,Í4,64.40,,
65,Í7,245.52,,
65,Í9.1,0.00,,
65,Í10.1,1.41,,
65,Í12,0.00,,
67,Í1.0,20.60,,
67,Í1.1,17.17,,
67,Í1.2,17.17,,
67,Í2,67.54,,
67,Í3,90.51,,
67,Í4,93.41,,
67,Í7,165.97,,
67,Í9.1,0.16,,
67,Í10.1,0.45,,
67,Í12,0.00,,
77,Í1.0,13.06,,
77,Í1.1,7.52,,
77,Í1.2,7.52,,
77,Í2,79.38,,
77,Í3,108.26,,
77,Í4,54.54,,
77,Í7,394.98,,
77,Í9.1,0.00,,
77,Í10.1,0.38,,
77,Í12,0.00,,
85,Í1.0,24.15,,
85,Í1.1,14.72,,
85,Í1.2,14.72,,
85,Í2,204.73,,
85,Í3,252.96,,
85,Í4,72.07,,
85,Í7,187.24,,
85,Í9.1,0.00,,
85,Í10.1,2.47,,
85,Í12,0.00,,
96,Í1.0,23.26,,
96,Í1.1,21.69,,
96,Í1.2,21.69,,
96,Í2,114.25,,
96,Í3,134.52,,
96,Í4,51.33,,
96,Í7,207.58,,
96,Í9.1,0.00,,
96,Í10.1,1.13,,
96,Í12,0.00,,
101,Í1.0,12.32,,
101,Í1.1,11.76,,
101,Í1.2,11.76,,
101,Í2,99.03,,
101,Í3,135.87,,
101,Í4,5.38,,
101,Í7,334.73,,
101,Í9.1,10.11,,
101,Í10.1,0.85,,
101,Í12,0.00,,
103,Í1.0,23.63,,
103,Í1.1,23.13,,
103,Í1.2,23.13,,
103,Í2,200.68,,
103,Í3,218.96,,
103,Í4,46.02,,
103,Í7,121.39,,
103,Í9.1,0.00,,
103,Í10.1,2.08,,
103,Í12,0.00,,
106,Í1.0,32.28,,
106,Í1.1,29.25,,
106,Í1.2,29.25,,
106,Í2,97.82,,
106,Í3,119.34,,
106,Í4,48.51,,
106,Í7,163.58,,
106,Í9.1,0.58,,
106,Í10.1,1.17,,
121,Í1.0,31.48,,
121,Í1.1,29.64,,
121,Í1.2,29.64,,
121,Í2,156.79,,
121,Í3,159.20,,
121,Í4,7.96,,
121,Í7,69.06,,
121,Í9.1,0.00,,
121,Í10.1,0.05,,
121,Í12,0.00,,
138,Í1.0,10.23,,
138,Í1.1,7.88,,
138,Í1.2,7.88,,
138,Í2,87.59,,
138,Í3,103.12,,
138,Í4,35.51,,
138,Í7,487.93,,
138,Í9.1,16.80,,
138,Í10.1,0.22,,
149,Í1.0,100.23,,
149,Í10.1,0.00,,
149,Í12,0.00,,
149,Í15,278.22,,
149,Í16.1,64.71,,
149,Í16.2,0.00,,
153,Í1.0,46.23,,
153,Í1.1,37.94,,
153,Í1.2,38.02,,
153,Í2,278.95,,
153,Í3,349.22,,
153,Í4,9.85,,
153,Í7,13.26,,
153,Í9.1,0.00,,
