REGN,C1_3,C2_3,C3_3,C4_3
1,Í1.0,15.30,,
1,Í1.1,11.82,,
1,Í1.2,11.83,,
1,Í2,188.25,,
1,Í3,174.97,,
1,Í4,63.50,,
1,Í7,143.71,,
1,Í9.1,0.00,,
1,Í10.1,0.15,,
1,Í12,0.30,,
1,Í18,108.24,,
2,Í1.0,24.39,,
2,Í1.1,20.89,,
2,Í1.2,20.89,,
2,Í2,41.86,,
2,Í3,90.85,,
2,Í4,14.64,,
2,Í7,133.60,,
2,Í9.1,2.53,,
2,Í10.1,2.58,,
2,Í12,0.00,,
5,Í1.0,12.11,,
5,Í1.1,8.01,,
5,Í1.2,8.01,,
5,Í2,98.97,,
5,Í3,184.55,,
5,Í4,77.99,,
5,Í7,363.61,,
5,Í9.1,1.19,,
5,Í10.1,1.38,,
5,Í12,0.00,,
21,Í1.0,28.83,,
21,Í1.1,23.32,,
21,Í1.2,23.32,,
21,Í2,96.02,,
21,Í3,105.50,,
21,Í4,45.35,,
21,Í7,144.73,,
21,Í9.1,7.05,,
21,Í10.1,1.93,,
21,Í12,0.00,,
23,Í1.0,11.70,,
23,Í1.1,8.16,,
23,Í1.2,8.16,,
23,Í2,293.73,,
23,Í3,570.10,,
23,Í4,17.83,,
23,Í7,526.14,,
23,Í9.1,2.93,,
23,Í10.1,1.15,,
23,Í12,15.47,,
52,Í1.0,16.06,,
52,Í1.1,11.32,,
52,Í1.2,11.32,,
52,Í2,88.17,,
52,Í3,94.24,,
52,Í4,23.03,,
52,Í7,235.11,,
52,Í9.1,0.09,,
52,Í10.1,1.09,,
52,Í12,0.00,,
53,Í1.0,14.42,,
53,Í1.1,9.28,,
53,Í1.2,9.28,,
53,Í2,58.20,,
53,Í3,89.77,,
53,Í4,76.19,,
53,Í7,337.76,,
53,Í9.1,0.00,,
53,Í10.1,0.45,,
53,Í12,0.00,,
55,Í1.0,12.07,,
55,Í1.1,7.44,,
55,Í1.2,8.13,,
55,Í2,71.30,,
55,Í3,84.87,,
55,Í4,41.70,,
55,Í7,373.24,,
55,Í9.1,0.88,,
55,Í10.1,0.38,,
55,Í12,0.00,,
65,Í1.0,12.15,,
65,Í1.1,7.11,,
65,Í1.2,7.11,,
65,Í2,24.04,,
65,Í3,68.46,,
65,Í4,70.34,,
65,Í7,283.40,,
65,Í9.1,0.00,,
65,Í10.1,1.27,,
65,Í12,0.00,,
67,Í1.0,20.96,,
67,Í1.1,17.67,,
67,Í1.2,17.67,,
67,Í2,53.29,,
67,Í3,84.64,,
67,Í4,101.25,,
67,Í7,187.46,,
67,Í9.1,0.14,,
67,Í10.1,0.45,,
67,Í12,0.00,,
77,Í1.0,13.98,,
77,Í1.1,9.22,,
77,Í1.2,9.22,,
77,Í2,102.09,,
77,Í3,114.01,,
77,Í4,40.13,,
77,Í7,383.22,,
77,Í9.1,0.00,,
77,Í10.1,0.34,,
77,Í12,0.00,,
85,Í1.0,26.06,,
85,Í1.1,16.98,,
85,Í1.2,16.98,,
85,Í2,165.99,,
85,Í3,191.23,,
85,Í4,57.55,,
85,Í7,157.12,,
85,Í9.1,0.00,,
85,Í10.1,2.50,,
85,Í12,0.00,,
96,Í1.0,24.70,,
96,Í1.1,21.12,,
