REGN,C1_3,C2_3,C3_3,C4_3
1,Í1.0,13.41,,
1,Í1.1,10.19,,
1,Í1.2,10.19,,
1,Í2,124.50,,
1,Í3,148.16,,
1,Í4,66.13,,
1,Í7,205.94,,
1,Í9.1,0.00,,
1,Í10.1,0.15,,
1,Í12,0.30,,
1,Í18,105.53,,
2,Í1.0,28.14,,
2,Í1.1,23.92,,
2,Í1.2,23.92,,
2,Í2,42.42,,
2,Í3,95.93,,
2,Í4,16.31,,
2,Í7,91.52,,
2,Í9.1,0.58,,
2,Í10.1,0.62,,
2,Í12,0.00,,
5,Í1.0,12.49,,
5,Í1.1,9.52,,
5,Í1.2,9.52,,
5,Í2,55.75,,
5,Í3,140.87,,
5,Í4,82.34,,
5,Í7,381.54,,
5,Í9.1,1.31,,
5,Í10.1,1.43,,
5,Í12,0.00,,
21,Í1.0,30.05,,
21,Í1.1,24.59,,
21,Í1.2,24.59,,
21,Í2,103.18,,
21,Í3,110.08,,
21,Í4,42.85,,
21,Í7,117.76,,
21,Í9.1,6.31,,
21,Í10.1,1.83,,
21,Í12,0.00,,
23,Í1.0,11.84,,
23,Í1.1,8.40,,
23,Í1.2,8.40,,
23,Í2,200.31,,
23,Í3,156.48,,
23,Í4,39.58,,
23,Í7,535.06,,
23,Í9.1,17.26,,
23,Í10.1,1.09,,
23,Í12,14.85,,
52,Í1.0,15.19,,
52,Í1.1,10.90,,
52,Í1.2,10.90,,
52,Í2,99.06,,
52,Í3,104.43,,
52,Í4,21.82,,
52,Í7,258.99,,
52,Í9.1,0.11,,
52,Í10.1,0.83,,
52,Í12,0.00,,
53,Í1.0,14.24,,
53,Í1.1,9.17,,
53,Í1.2,9.17,,
53,Í2,69.27,,
53,Í3,71.98,,
53,Í4,68.01,,
53,Í7,337.27,,
53,Í9.1,0.06,,
53,Í10.1,0.39,,
53,Í12,0.00,,
55,Í1.0,11.43,,
55,Í1.1,7.08,,
55,Í1.2,7.72,,
55,Í2,83.61,,
55,Í3,97.89,,
55,Í4,38.81,,
55,Í7,444.78,,
55,Í9.1,0.88,,
55,Í10.1,0.35,,
55,Í12,0.00,,
65,Í1.0,13.01,,
65,Í1.1,7.50,,
65,Í1.2,7.50,,
65,Í2,37.11,,
65,Í3,96.11,,
65,Í4,67.91,,
65,Í7,273.28,,
65,Í9.1,0.00,,
65,Í10.1,1.25,,
65,Í12,0.00,,
67,Í1.0,19.95,,
67,Í1.1,16.60,,
67,Í1.2,16.60,,
67,Í2,72.85,,
67,Í3,97.29,,
67,Í4,85.90,,
67,Í7,185.54,,
67,Í9.1,0.13,,
67,Í10.1,0.46,,
67,Í12,0.00,,
77,Í1.0,14.01,,
77,Í1.1,8.92,,
77,Í1.2,8.92,,
77,Í2,44.17,,
77,Í3,78.60,,
77,Í4,44.07,,
77,Í7,372.85,,
77,Í9.1,0.00,,
77,Í10.1,0.35,,
77,Í12,0.00,,
85,Í1.0,24.34,,
85,Í1.1,14.95,,
85,Í1.2,14.95,,
85,Í2,203.62,,
85,Í3,227.28,,
85,Í4,64.60,,
85,Í7,188.07,,
