REGN,C1_3,C2_3,C3_3,C4_3
1,Í1.0,12.94,,
1,Í1.1,9.38,,
1,Í1.2,9.38,,
1,Í2,107.58,,
1,Í3,281.51,,
1,Í4,65.59,,
1,Í7,256.20,,
1,Í9.1,0.00,,
1,Í10.1,0.16,,
1,Í12,0.28,,
1,Í18,103.93,,
2,Í1.0,29.10,,
2,Í1.1,24.78,,
2,Í1.2,24.78,,
2,Í2,61.20,,
2,Í3,81.46,,
2,Í4,3.05,,
2,Í7,94.49,,
2,Í9.1,0.45,,
2,Í10.1,0.46,,
2,Í12,0.00,,
5,Í1.0,11.39,,
5,Í1.1,8.10,,
5,Í1.2,8.10,,
5,Í2,42.89,,
5,Í3,84.62,,
5,Í4,89.12,,
5,Í7,414.87,,
5,Í9.1,1.21,,
5,Í10.1,2.00,,
5,Í12,0.00,,
21,Í1.0,36.09,,
21,Í1.1,29.93,,
21,Í1.2,29.93,,
21,Í2,146.58,,
21,Í3,141.81,,
21,Í4,38.02,,
21,Í7,66.09,,
21,Í9.1,5.17,,
21,Í10.1,1.91,,
21,Í12,0.00,,
52,Í1.0,15.88,,
52,Í1.1,11.31,,
52,Í1.2,11.31,,
52,Í2,117.03,,
52,Í3,123.56,,
52,Í4,70.85,,
52,Í7,238.41,,
52,Í9.1,0.14,,
52,Í10.1,0.67,,
52,Í12,0.00,,
53,Í1.0,14.64,,
53,Í1.1,9.54,,
53,Í1.2,9.54,,
53,Í2,84.26,,
53,Í3,75.25,,
53,Í4,40.97,,
53,Í7,267.57,,
53,Í9.1,0.01,,
53,Í10.1,0.32,,
53,Í12,0.00,,
55,Í1.0,10.49,,
55,Í1.1,6.52,,
55,Í1.2,6.52,,
55,Í2,98.13,,
55,Í3,85.87,,
55,Í4,71.31,,
55,Í7,466.43,,
55,Í9.1,0.00,,
55,Í10.1,0.31,,
55,Í12,0.00,,
65,Í1.0,16.29,,
65,Í1.1,7.88,,
65,Í1.2,7.88,,
65,Í2,41.07,,
65,Í3,109.77,,
65,Í4,60.37,,
65,Í7,223.90,,
65,Í9.1,0.00,,
65,Í10.1,0.95,,
65,Í12,0.00,,
67,Í1.0,22.19,,
67,Í1.1,16.50,,
67,Í1.2,16.50,,
67,Í2,117.61,,
67,Í3,120.95,,
67,Í4,79.77,,
67,Í7,149.44,,
67,Í9.1,0.68,,
67,Í10.1,0.47,,
67,Í12,0.00,,
77,Í1.0,13.99,,
77,Í1.1,6.84,,
77,Í1.2,6.84,,
77,Í2,97.01,,
77,Í3,111.88,,
77,Í4,64.70,,
77,Í7,442.04,,
77,Í9.1,0.00,,
77,Í10.1,0.25,,
77,Í12,0.00,,
85,Í1.0,24.12,,
85,Í1.1,15.06,,
85,Í1.2,15.06,,
85,Í2,531.55,,
85,Í3,156.37,,
85,Í4,44.70,,
85,Í7,191.02,,
85,Í9.1,0.00,,
85,Í10.1,2.15,,
85,Í12,0.00,,
96,Í1.0,19.91,,
96,Í1.1,19.62,,
96,Í1.2,19.62,,
96,Í2,60.17,,
96,Í3,50.17,,
96,Í4,79.90,,
96,Í7,189.68,,
96,Í9.1,0.00,,
96,Í10.1,0.99,,
96,Í12,0.00,,
101,Í1.0,18.21,,
101,Í1.1,16.01,,
101,Í1.2,16.01,,
101,Í2,47.35,,
101,Í3,135.51,,
101,Í4,2.42,,
101,Í7,104.50,,
101,Í9.1,0.06,,
101,Í10.1,1.11,,
101,Í12,0.00,,
103,Í1.0,23.69,,
103,Í1.1,23.63,,
103,Í1.2,23.63,,
103,Í2,152.05,,
103,Í3,202.65,,
103,Í4,38.75,,
103,Í7,88.47,,
103,Í9.1,0.00,,
103,Í10.1,2.08,,
103,Í12,0.00,,
106,Í1.0,28.45,,
106,Í1.1,25.39,,
106,Í1.2,25.39,,
106,Í2,42.14,,
106,Í3,100.07,,
106,Í4,41.66,,
106,Í7,175.29,,
106,Í9.1,0.57,,
106,Í10.1,1.27,,
106,Í12,0.00,,
121,Í1.0,27.08,,
121,Í1.1,23.53,,
121,Í1.2,23.53,,
121,Í2,104.18,,
